participant_id,condition,image_path,trial_type,user_response,boundary_position,RT
00046,task_only,Objects\073a.jpg,Target,Target,Mid,3.5318674000445753
00046,task_only,Objects\149b.jpg,Lure,Target,,
00046,task_only,Objects\178b.jpg,Lure,Lure,,
00046,task_only,Objects\223b.jpg,Lure,Lure,,
00046,task_only,Objects\218a.jpg,Target,Lure,Pre,1.3587935999967158
00046,task_only,Objects\323b.jpg,Lure,Lure,,
00046,task_only,Objects\344a.jpg,Target,Target,Mid,1.470399499987252
00046,task_only,Objects\058b.jpg,Lure,Lure,,
00046,task_only,Objects\331a.jpg,Target,Target,Mid,4.90477030002512
00046,task_only,Objects\251b.jpg,Lure,Target,,
00046,task_only,Objects\226a.jpg,Target,Target,Mid,2.4985922999912877
00046,task_only,Objects\167a.jpg,Target,Target,Mid,3.32850210001925
00046,task_only,Objects\292a.jpg,Target,Target,Pre,1.3514026000048034
00046,task_only,Objects\104a.jpg,Target,Lure,Mid,4.823529099987354
00046,task_only,Objects\329a.jpg,Target,Target,Pre,3.171530999999959
00046,task_only,Foils\101b.jpg,Foil,Foil,,
00046,task_only,Objects\355a.jpg,Target,Foil,Mid,1.898476300004404
00046,task_only,Objects\173b.jpg,Lure,Lure,,
00046,task_only,Foils\098a.jpg,Foil,Foil,,
00046,task_only,Objects\279b.jpg,Lure,Lure,,
00046,task_only,Objects\192b.jpg,Lure,Target,,
00046,task_only,Objects\343a.jpg,Target,Target,Mid,3.491360899992287
00046,task_only,Objects\157b.jpg,Lure,Foil,,
00046,task_only,Foils\106a.jpg,Foil,Foil,,
00046,task_only,Objects\337a.jpg,Target,Lure,Mid,2.108806300035212
00046,task_only,Foils\073a.jpg,Foil,Foil,,
00046,task_only,Foils\113a.jpg,Foil,Foil,,
00046,task_only,Objects\310b.jpg,Lure,Target,,
00046,task_only,Foils\034a.jpg,Foil,Foil,,
00046,task_only,Foils\033a.jpg,Foil,Foil,,
00046,task_only,Objects\314a.jpg,Target,Target,Mid,2.092149200034328
00046,task_only,Objects\020b.jpg,Lure,Lure,,
00046,task_only,Objects\362a.jpg,Target,Target,Mid,2.40663919999497
00046,task_only,Objects\069a.jpg,Target,Lure,Pre,1.4082767999498174
00046,task_only,Foils\017a.jpg,Foil,Foil,,
00046,task_only,Objects\016b.jpg,Lure,Lure,,
00046,task_only,Foils\010a.jpg,Foil,Foil,,
00046,task_only,Objects\186a.jpg,Target,Lure,Pre,1.500357199984137
00046,task_only,Foils\020b.jpg,Foil,Foil,,
00046,task_only,Objects\297b.jpg,Lure,Target,,
00046,task_only,Objects\162a.jpg,Target,Target,Mid,4.020733300014399
00046,task_only,Objects\231a.jpg,Target,Target,Pre,1.259265900007449
00046,task_only,Objects\072b.jpg,Lure,Lure,,
00046,task_only,Objects\106a.jpg,Target,Foil,Mid,5.950724299997091
00047,task_only,Objects\356b.jpg,Lure,Lure,,
00047,task_only,Objects\119a.jpg,Target,Target,Mid,2.351017699984368
00047,task_only,Objects\230b.jpg,Lure,Lure,,
00047,task_only,Objects\281b.jpg,Lure,Lure,,
00047,task_only,Objects\219b.jpg,Lure,Target,,
00047,task_only,Objects\220b.jpg,Lure,Lure,,
00047,task_only,Foils\017a.jpg,Foil,Foil,,
00047,task_only,Objects\353a.jpg,Target,Target,Pre,1.1453617999795824
00047,task_only,Objects\317b.jpg,Lure,Target,,
00047,task_only,Objects\116b.jpg,Lure,Target,,
00047,task_only,Objects\326a.jpg,Target,Target,Pre,2.101832000014838
00047,task_only,Foils\033a.jpg,Foil,Foil,,
00047,task_only,Objects\127a.jpg,Target,Target,Mid,3.123060900019482
00047,task_only,Objects\083b.jpg,Lure,Target,,
00047,task_only,Objects\250b.jpg,Lure,Lure,,
00047,task_only,Objects\135b.jpg,Lure,Target,,
00047,task_only,Objects\073a.jpg,Target,Target,Mid,0.9033896999899298
00047,task_only,Foils\121a.jpg,Foil,Foil,,
00047,task_only,Objects\229a.jpg,Target,Target,Mid,2.0034154999884777
00047,task_only,Objects\286b.jpg,Lure,Lure,,
00047,task_only,Objects\186a.jpg,Target,Target,Pre,5.742799200001173
00047,task_only,Objects\325a.jpg,Target,Target,Pre,3.708743199997116
00047,task_only,Objects\290a.jpg,Target,Target,Mid,0.9909911000286228
00047,task_only,Objects\167a.jpg,Target,Target,Pre,4.07600870000897
00047,task_only,Objects\213a.jpg,Target,Target,Mid,1.9099780999822544
00047,task_only,Objects\263b.jpg,Lure,Target,,
00047,task_only,Foils\097a.jpg,Foil,Foil,,
00047,task_only,Objects\265b.jpg,Lure,Target,,
00047,task_only,Foils\050a.jpg,Foil,Foil,,
00047,task_only,Objects\276b.jpg,Lure,Target,,
00047,task_only,Objects\088b.jpg,Lure,Target,,
00047,task_only,Objects\098b.jpg,Lure,Lure,,
00047,task_only,Objects\059b.jpg,Lure,Lure,,
00047,task_only,Foils\010a.jpg,Foil,Foil,,
00047,task_only,Objects\043a.jpg,Target,Lure,Mid,1.8866720999940296
00047,task_only,Objects\308a.jpg,Target,Target,Mid,1.412884599994868
00047,task_only,Objects\007a.jpg,Target,Target,Pre,0.9980834000161848
00047,task_only,Foils\098a.jpg,Foil,Foil,,
00047,task_only,Foils\042a.jpg,Foil,Lure,,
00047,task_only,Foils\082a.jpg,Foil,Foil,,
00047,task_only,Objects\358a.jpg,Target,Target,Pre,1.6595183000317777
00047,task_only,Objects\011a.jpg,Target,Target,Mid,2.0122360000386834
00047,task_only,Objects\151b.jpg,Lure,Lure,,
00047,task_only,Objects\382b.jpg,Lure,Lure,,
00047,task_only,Objects\244b.jpg,Lure,Foil,,
00047,task_only,Foils\105a.jpg,Foil,Foil,,
00047,task_only,Objects\190b.jpg,Lure,Lure,,
00047,task_only,Objects\080b.jpg,Lure,Target,,
00047,task_only,Foils\113a.jpg,Foil,Foil,,
00047,task_only,Foils\090a.jpg,Foil,Foil,,
00047,task_only,Objects\350a.jpg,Target,Target,Pre,2.417375299963169
00047,task_only,Objects\256b.jpg,Lure,Lure,,
00047,task_only,Objects\212b.jpg,Lure,Lure,,
00047,task_only,Objects\155b.jpg,Lure,Lure,,
00047,task_only,Objects\241b.jpg,Lure,Lure,,
00047,task_only,Objects\327b.jpg,Lure,Target,,
00047,task_only,Objects\164b.jpg,Lure,Target,,
00047,task_only,Objects\150a.jpg,Target,Target,Mid,1.401883499987889
00047,task_only,Foils\101b.jpg,Foil,Foil,,
00047,task_only,Objects\264a.jpg,Target,Target,Pre,1.9122835000162013
00047,task_only,Objects\330a.jpg,Target,Target,Mid,2.343847799987998
00047,task_only,Objects\016a.jpg,Target,Target,Mid,1.569921799993608
00047,task_only,Foils\081a.jpg,Foil,Lure,,
00047,task_only,Objects\114a.jpg,Target,Lure,Mid,1.7098382000112906
00047,task_only,Foils\018a.jpg,Foil,Foil,,
00047,task_only,Objects\142a.jpg,Target,Target,Pre,3.3665380000020377
00047,task_only,Objects\288b.jpg,Lure,Target,,
00047,task_only,Objects\081a.jpg,Target,Target,Mid,1.2760498000425289
00047,task_only,Objects\170b.jpg,Lure,Target,,
00047,task_only,Foils\106a.jpg,Foil,Foil,,
00047,task_only,Objects\379b.jpg,Lure,Target,,
00047,task_only,Objects\200a.jpg,Target,Target,Pre,2.1730879999813624
00047,task_only,Objects\084b.jpg,Lure,Target,,
00047,task_only,Objects\311b.jpg,Lure,Target,,
00047,task_only,Objects\221b.jpg,Lure,Lure,,
00047,task_only,Foils\093b.jpg,Foil,Foil,,
00047,task_only,Objects\228a.jpg,Target,Target,Pre,2.63491600000998
00047,task_only,Objects\110a.jpg,Target,Target,Pre,1.7130055000307038
00047,task_only,Objects\045a.jpg,Target,Target,Mid,1.487280400004238
00047,task_only,Objects\052a.jpg,Target,Lure,Mid,4.510723499988671
00047,task_only,Objects\160a.jpg,Target,Foil,Mid,8.613668900041375
00047,task_only,Objects\372b.jpg,Lure,Lure,,
00047,task_only,Foils\f6.jpg,Foil,Lure,,
00047,task_only,Objects\254a.jpg,Target,Target,Mid,1.262184799998067
00047,task_only,Foils\057a.jpg,Foil,Foil,,
00047,task_only,Objects\367a.jpg,Target,Target,Mid,2.528059000032954
00047,task_only,Objects\162a.jpg,Target,Target,Mid,1.358616100042127
00047,task_only,Foils\066a.jpg,Foil,Target,,
00047,task_only,Objects\339a.jpg,Target,Target,Mid,1.4555887000169605
00047,task_only,Foils\f7.jpg,Foil,Foil,,
00047,task_only,Foils\086a.jpg,Foil,Lure,,
00047,task_only,Objects\009a.jpg,Target,Target,Pre,1.2555654000025245
00047,task_only,Objects\089a.jpg,Target,Target,Mid,1.7233174999710172
00047,task_only,Objects\324b.jpg,Lure,Lure,,
00047,task_only,Objects\224b.jpg,Lure,Target,,
00047,task_only,Foils\034a.jpg,Foil,Foil,,
00047,task_only,Objects\306a.jpg,Target,Target,Mid,3.820501000038348
00047,task_only,Foils\020b.jpg,Foil,Foil,,
00047,task_only,Objects\078a.jpg,Target,Target,Mid,1.709556200017687
00047,task_only,Objects\338a.jpg,Target,Lure,Mid,1.8093915999634191
00047,task_only,Objects\333b.jpg,Lure,Lure,,
00047,task_only,Objects\149b.jpg,Lure,Target,,
00047,task_only,Objects\005a.jpg,Target,Target,Pre,1.9906697000260465
00047,task_only,Objects\154a.jpg,Target,Target,Pre,1.461665000009816
00047,task_only,Objects\029a.jpg,Target,Target,Mid,1.6403348000021651
00047,task_only,Objects\070a.jpg,Target,Target,Mid,1.0449406999978237
00047,task_only,Objects\237b.jpg,Lure,Lure,,
00047,task_only,Objects\360b.jpg,Lure,Lure,,
00047,task_only,Objects\204b.jpg,Lure,Lure,,
00047,task_only,Objects\123a.jpg,Target,Lure,Mid,1.324507600045763
00047,task_only,Objects\008b.jpg,Lure,Lure,,
00047,task_only,Objects\138b.jpg,Lure,Target,,
00047,task_only,Objects\024b.jpg,Lure,Lure,,
00047,task_only,Foils\002a.jpg,Foil,Foil,,
00047,task_only,Objects\166b.jpg,Lure,Target,,
00047,task_only,Objects\188b.jpg,Lure,Lure,,
00047,task_only,Objects\003b.jpg,Lure,Target,,
00047,task_only,Objects\365a.jpg,Target,Lure,Mid,1.1586749000125565
00047,task_only,Objects\129b.jpg,Lure,Lure,,
00047,task_only,Objects\072b.jpg,Lure,Target,,
00047,task_only,Objects\168a.jpg,Target,Target,Mid,2.330214200017508
00047,task_only,Objects\225a.jpg,Target,Lure,Pre,1.0839477000408806
00047,task_only,Objects\341b.jpg,Lure,Foil,,
00047,task_only,Objects\284a.jpg,Target,Target,Mid,1.0641777999699116
00047,task_only,Objects\159b.jpg,Lure,Target,,
00047,task_only,Objects\348a.jpg,Target,Target,Mid,3.884100799972657
00047,task_only,Objects\287b.jpg,Lure,Lure,,
00047,task_only,Objects\023a.jpg,Target,Target,Mid,3.3111535999923944
00047,task_only,Objects\361b.jpg,Lure,Lure,,
00047,task_only,Objects\252a.jpg,Target,Lure,Mid,1.6339567000395618
00047,task_only,Objects\183a.jpg,Target,Target,Mid,0.8262270000413992
00047,task_only,Objects\146b.jpg,Lure,Lure,,
00047,task_only,Foils\049a.jpg,Foil,Foil,,
00047,task_only,Objects\111a.jpg,Target,Lure,Mid,2.2667275999556296
00047,task_only,Foils\026a.jpg,Foil,Foil,,
00047,task_only,Objects\028a.jpg,Target,Target,Pre,1.1025345000089146
00047,task_only,Foils\058a.jpg,Foil,Foil,,
00047,task_only,Objects\203a.jpg,Target,Target,Mid,6.802536199975293
00047,task_only,Objects\282b.jpg,Lure,Foil,,
00047,task_only,Objects\300a.jpg,Target,Target,Mid,2.124652899976354
00047,task_only,Objects\199a.jpg,Target,Target,Mid,1.4292548999655992
00047,task_only,Objects\103b.jpg,Lure,Target,,
00047,task_only,Objects\094b.jpg,Lure,Target,,
00047,task_only,Foils\073a.jpg,Foil,Lure,,
00047,task_only,Objects\140b.jpg,Lure,Target,,
00047,task_only,Foils\074a.jpg,Foil,Foil,,
00047,task_only,Objects\027a.jpg,Target,Target,Pre,2.588295300025493
00047,task_only,Objects\036a.jpg,Target,Foil,Pre,1.1214098000200463
00047,task_only,Objects\124b.jpg,Lure,Lure,,
00047,task_only,Objects\303a.jpg,Target,Lure,Mid,1.0780619000433944
00048,task_only,Objects\384b.jpg,Lure,Lure,,
00048,task_only,Objects\172a.jpg,Target,Target,Pre,1.3074955999618396
00048,task_only,Objects\047a.jpg,Target,Lure,Pre,1.1679119999753311
00048,task_only,Objects\303b.jpg,Lure,Lure,,
00048,task_only,Foils\049a.jpg,Foil,Foil,,
00048,task_only,Objects\116a.jpg,Target,Lure,Mid,1.5836760000092909
00048,task_only,Objects\009b.jpg,Lure,Lure,,
00048,task_only,Objects\304a.jpg,Target,Target,Pre,2.5541400999645703
00048,task_only,Objects\199a.jpg,Target,Lure,Mid,1.974612799996976
00048,task_only,Objects\016b.jpg,Lure,Lure,,
00048,task_only,Objects\327a.jpg,Target,Target,Mid,1.1644533000071533
00048,task_only,Objects\147a.jpg,Target,Lure,Mid,2.158131300006062
00048,task_only,Objects\368b.jpg,Lure,Target,,
00048,task_only,Objects\197b.jpg,Lure,Target,,
00048,task_only,Objects\184b.jpg,Lure,Lure,,
00048,task_only,Objects\150b.jpg,Lure,Lure,,
00048,task_only,Objects\337b.jpg,Lure,Foil,,
00048,task_only,Objects\034b.jpg,Lure,Foil,,
00048,task_only,Foils\042a.jpg,Foil,Lure,,
00048,task_only,Objects\002b.jpg,Lure,Lure,,
00048,task_only,Foils\081a.jpg,Foil,Foil,,
00048,task_only,Objects\375a.jpg,Target,Target,Pre,1.9870979000115767
00048,task_only,Objects\146a.jpg,Target,Target,Pre,1.5541110000340268
00048,task_only,Objects\345b.jpg,Lure,Lure,,
00048,task_only,Objects\210b.jpg,Lure,Lure,,
00048,task_only,Objects\236b.jpg,Lure,Lure,,
00048,task_only,Objects\249b.jpg,Lure,Lure,,
00048,task_only,Objects\329a.jpg,Target,Lure,Pre,1.2857317000161856
00048,task_only,Foils\057a.jpg,Foil,Foil,,
00048,task_only,Objects\231a.jpg,Target,Lure,Mid,0.8555165000143461
00048,task_only,Objects\297b.jpg,Lure,Lure,,
00048,task_only,Foils\073a.jpg,Foil,Foil,,
00048,task_only,Objects\233a.jpg,Target,Lure,Mid,3.4370426000095904
00048,task_only,Objects\138a.jpg,Target,Target,Mid,0.9315956000355072
00048,task_only,Objects\279b.jpg,Lure,Lure,,
00048,task_only,Objects\095a.jpg,Target,Target,Mid,1.247443599975668
00048,task_only,Objects\063b.jpg,Lure,Target,,
00048,task_only,Objects\066a.jpg,Target,Target,Mid,1.897236299992073
00048,task_only,Objects\309b.jpg,Lure,Target,,
00048,task_only,Objects\317a.jpg,Target,Target,Mid,1.7702440000139177
00048,task_only,Objects\015b.jpg,Lure,Lure,,
00048,task_only,Objects\149b.jpg,Lure,Target,,
00048,task_only,Objects\360b.jpg,Lure,Lure,,
00048,task_only,Objects\264a.jpg,Target,Lure,Mid,0.7869385000085458
00048,task_only,Objects\130b.jpg,Lure,Target,,
00048,task_only,Objects\100b.jpg,Lure,Lure,,
00048,task_only,Objects\169b.jpg,Lure,Lure,,
00048,task_only,Objects\272b.jpg,Lure,Lure,,
00048,task_only,Objects\373a.jpg,Target,Lure,Pre,2.122041599999648
00048,task_only,Objects\212a.jpg,Target,Target,Pre,2.1284904000349343
00048,task_only,Foils\106a.jpg,Foil,Foil,,
00048,task_only,Objects\137b.jpg,Lure,Foil,,
00048,task_only,Objects\380a.jpg,Target,Target,Mid,1.609844400023576
00048,task_only,Objects\129b.jpg,Lure,Target,,
00048,task_only,Objects\293b.jpg,Lure,Lure,,
00048,task_only,Objects\157a.jpg,Target,Foil,Mid,1.2149459999636747
00048,task_only,Objects\229a.jpg,Target,Target,Mid,0.9196201000013388
00048,task_only,Foils\009a.jpg,Foil,Foil,,
00048,task_only,Objects\307a.jpg,Target,Target,Mid,2.825379299989436
00048,task_only,Objects\265b.jpg,Lure,Target,,
00048,task_only,Objects\350a.jpg,Target,Target,Pre,2.627645800006576
00048,task_only,Foils\f6.jpg,Foil,Lure,,
00048,task_only,Objects\369a.jpg,Target,Lure,Mid,2.0633752000285317
00048,task_only,Objects\277a.jpg,Target,Target,Mid,1.052400300046429
00048,task_only,Objects\354a.jpg,Target,Foil,Mid,3.605268299987074
00048,task_only,Objects\202a.jpg,Target,Lure,Mid,0.9865439999848604
00048,task_only,Objects\252a.jpg,Target,Target,Pre,1.3303239999804646
00048,task_only,Objects\028b.jpg,Lure,Lure,,
00048,task_only,Foils\101b.jpg,Foil,Foil,,
00048,task_only,Objects\042b.jpg,Lure,Target,,
00048,task_only,Foils\074a.jpg,Foil,Foil,,
00048,task_only,Objects\135a.jpg,Target,Target,Mid,0.7795663999859244
00048,task_only,Objects\125a.jpg,Target,Target,Mid,2.634688800026197
00048,task_only,Objects\295b.jpg,Lure,Target,,
00048,task_only,Objects\001b.jpg,Lure,Target,,
00048,task_only,Objects\060b.jpg,Lure,Lure,,
00048,task_only,Foils\f5.jpg,Foil,Foil,,
00048,task_only,Objects\142b.jpg,Lure,Lure,,
00048,task_only,Foils\098a.jpg,Foil,Foil,,
00048,task_only,Foils\105a.jpg,Foil,Foil,,
00048,task_only,Objects\227a.jpg,Target,Target,Mid,3.0053830999531783
00048,task_only,Objects\023a.jpg,Target,Target,Mid,1.0812681999523193
00048,task_only,Objects\290a.jpg,Target,Target,Pre,1.1655079000047408
00048,task_only,Objects\025a.jpg,Target,Target,Mid,1.1387294000014665
00048,task_only,Objects\289b.jpg,Lure,Target,,
00048,task_only,Foils\020b.jpg,Foil,Foil,,
00048,task_only,Objects\383b.jpg,Lure,Lure,,
00048,task_only,Objects\064a.jpg,Target,Foil,Mid,1.933581700024661
00048,task_only,Foils\050a.jpg,Foil,Foil,,
00048,task_only,Foils\f7.jpg,Foil,Foil,,
00048,task_only,Objects\152b.jpg,Lure,Lure,,
00048,task_only,Objects\305a.jpg,Target,Target,Mid,1.585568999988027
00048,task_only,Foils\026a.jpg,Foil,Lure,,
00048,task_only,Objects\071b.jpg,Lure,Lure,,
00048,task_only,Objects\286a.jpg,Target,Target,Mid,1.29448699997738
00048,task_only,Objects\348a.jpg,Target,Lure,Mid,4.87931099999696
00048,task_only,Objects\200b.jpg,Lure,Target,,
00048,task_only,Objects\340b.jpg,Lure,Lure,,
00048,task_only,Objects\376a.jpg,Target,Lure,Mid,1.8411224000155928
00048,task_only,Objects\154b.jpg,Lure,Lure,,
00048,task_only,Foils\097a.jpg,Foil,Foil,,
00048,task_only,Objects\005b.jpg,Lure,Lure,,
00048,task_only,Foils\093b.jpg,Foil,Foil,,
00048,task_only,Foils\033a.jpg,Foil,Foil,,
00048,task_only,Foils\066a.jpg,Foil,Lure,,
00048,task_only,Foils\090a.jpg,Foil,Lure,,
00048,task_only,Objects\111b.jpg,Lure,Lure,,
00048,task_only,Objects\235a.jpg,Target,Lure,Mid,2.088565399986692
00048,task_only,Objects\124a.jpg,Target,Target,Mid,3.012150499969721
00048,task_only,Objects\106b.jpg,Lure,Lure,,
00048,task_only,Objects\101a.jpg,Target,Target,Pre,1.3257056000293233
00048,task_only,Objects\109b.jpg,Lure,Lure,,
00048,task_only,Objects\339a.jpg,Target,Foil,Mid,2.2762970000039786
00048,task_only,Objects\110a.jpg,Target,Foil,Pre,1.2802271000109613
00048,task_only,Foils\121a.jpg,Foil,Foil,,
00048,task_only,Objects\044a.jpg,Target,Target,Mid,2.5834512999863364
00048,task_only,Objects\198a.jpg,Target,Lure,Mid,3.2744730000267737
00048,task_only,Foils\113a.jpg,Foil,Foil,,
00048,task_only,Objects\058a.jpg,Target,Foil,Pre,1.3137306999997236
00048,task_only,Foils\002a.jpg,Foil,Foil,,
00048,task_only,Objects\133b.jpg,Lure,Lure,,
00048,task_only,Objects\270b.jpg,Lure,Lure,,
00048,task_only,Objects\223b.jpg,Lure,Lure,,
00048,task_only,Objects\067b.jpg,Lure,Lure,,
00048,task_only,Objects\234a.jpg,Target,Target,Pre,2.28785019996576
00048,task_only,Objects\141b.jpg,Lure,Foil,,
00048,task_only,Objects\239b.jpg,Lure,Lure,,
00048,task_only,Objects\075a.jpg,Target,Lure,Pre,2.300899000023492
00048,task_only,Objects\180a.jpg,Target,Lure,Mid,1.959022600029129
00048,task_only,Foils\086a.jpg,Foil,Lure,,
00048,task_only,Foils\058a.jpg,Foil,Foil,,
00048,task_only,Objects\336a.jpg,Target,Target,Pre,2.7997399999876507
00048,task_only,Foils\010a.jpg,Foil,Foil,,
00048,task_only,Foils\034a.jpg,Foil,Foil,,
00048,task_only,Objects\222a.jpg,Target,Target,Mid,2.845808300015051
00048,task_only,Objects\132a.jpg,Target,Lure,Mid,1.337427899998147
00048,task_only,Objects\358a.jpg,Target,Target,Pre,1.41299959999742
00048,task_only,Objects\276b.jpg,Lure,Target,,
00048,task_only,Objects\259b.jpg,Lure,Lure,,
00048,task_only,Foils\065a.jpg,Foil,Foil,,
00048,task_only,Objects\203b.jpg,Lure,Lure,,
00048,task_only,Objects\224b.jpg,Lure,Target,,
00048,task_only,Objects\382a.jpg,Target,Target,Pre,2.805421600001864
00048,task_only,Objects\026a.jpg,Target,Lure,Mid,1.99414019996766
00048,task_only,Objects\035a.jpg,Target,Lure,Mid,2.165013399964664
00048,task_only,Objects\052a.jpg,Target,Lure,Pre,1.1552614999818616
00048,task_only,Objects\163a.jpg,Target,Lure,Mid,2.1382329000043683
00048,task_only,Objects\356b.jpg,Lure,Lure,,
00048,task_only,Objects\134b.jpg,Lure,Lure,,
00048,task_only,Objects\225b.jpg,Lure,Lure,,
00049,task_only,Objects\025b.jpg,Lure,Lure,,
00049,task_only,Objects\209a.jpg,Target,Target,Pre,1.9659929999907035
00049,task_only,Objects\105b.jpg,Lure,Lure,,
00049,task_only,Objects\339a.jpg,Target,Lure,Mid,3.461699800012866
00049,task_only,Foils\042a.jpg,Foil,Foil,,
00049,task_only,Objects\121a.jpg,Target,Lure,Mid,2.0516045999829657
00049,task_only,Foils\010a.jpg,Foil,Foil,,
00049,task_only,Objects\169a.jpg,Target,Lure,Mid,3.3002511000086088
00049,task_only,Objects\148b.jpg,Lure,Target,,
00049,task_only,Objects\313b.jpg,Lure,Lure,,
00049,task_only,Objects\077b.jpg,Lure,Lure,,
00049,task_only,Objects\019b.jpg,Lure,Lure,,
00049,task_only,Objects\274a.jpg,Target,Target,Pre,3.308107499993639
00049,task_only,Objects\217a.jpg,Target,Target,Mid,3.4284448999969754
00049,task_only,Objects\051b.jpg,Lure,Foil,,
00049,task_only,Objects\062a.jpg,Target,Target,Pre,3.277535600005649
00049,task_only,Objects\114b.jpg,Lure,Lure,,
00049,task_only,Objects\337b.jpg,Lure,Lure,,
00049,task_only,Objects\179a.jpg,Target,Target,Mid,3.3218784000200685
00049,task_only,Objects\340b.jpg,Lure,Foil,,
00049,task_only,Foils\086a.jpg,Foil,Lure,,
00049,task_only,Objects\067b.jpg,Lure,Lure,,
00049,task_only,Objects\218b.jpg,Lure,Foil,,
00049,task_only,Objects\357b.jpg,Lure,Foil,,
00049,task_only,Objects\291a.jpg,Target,Target,Mid,3.281145100016147
00049,task_only,Objects\358b.jpg,Lure,Target,,
00049,task_only,Foils\098a.jpg,Foil,Foil,,
00049,task_only,Objects\143a.jpg,Target,Target,Mid,3.22833320000791
00049,task_only,Objects\348a.jpg,Target,Lure,Pre,2.3995872999948915
00049,task_only,Objects\373b.jpg,Lure,Lure,,
00049,task_only,Objects\383a.jpg,Target,Target,Mid,3.0014670999953523
00049,task_only,Objects\241b.jpg,Lure,Lure,,
00049,task_only,Foils\033a.jpg,Foil,Foil,,
00049,task_only,Objects\146a.jpg,Target,Lure,Mid,3.2999906000040937
00049,task_only,Foils\074a.jpg,Foil,Foil,,
00049,task_only,Objects\096a.jpg,Target,Target,Mid,3.418865999992704
00049,task_only,Objects\247b.jpg,Lure,Target,,
00049,task_only,Foils\034a.jpg,Foil,Foil,,
00049,task_only,Foils\017a.jpg,Foil,Foil,,
00049,task_only,Objects\177a.jpg,Target,Target,Pre,2.585193599981721
00049,task_only,Objects\322b.jpg,Lure,Lure,,
00049,task_only,Objects\170a.jpg,Target,Target,Mid,3.5031614000035916
00049,task_only,Objects\048a.jpg,Target,Lure,Mid,2.1338951000070665
00049,task_only,Objects\118b.jpg,Lure,Target,,
00049,task_only,Foils\f7.jpg,Foil,Foil,,
00049,task_only,Foils\050a.jpg,Foil,Lure,,
00049,task_only,Foils\f6.jpg,Foil,Lure,,
00049,task_only,Objects\183a.jpg,Target,Target,Mid,1.907445799995912
00049,task_only,Objects\284b.jpg,Lure,Foil,,
00049,task_only,Objects\027b.jpg,Lure,Target,,
00049,task_only,Objects\376a.jpg,Target,Target,Pre,2.89293830000679
00049,task_only,Objects\097a.jpg,Target,Target,Pre,1.1441092000168285
00049,task_only,Objects\047b.jpg,Lure,Lure,,
00049,task_only,Foils\002a.jpg,Foil,Foil,,
00049,task_only,Foils\101b.jpg,Foil,Foil,,
00049,task_only,Foils\081a.jpg,Foil,Foil,,
00049,task_only,Objects\230b.jpg,Lure,Lure,,
00049,task_only,Foils\097a.jpg,Foil,Foil,,
00049,task_only,Objects\021b.jpg,Lure,Lure,,
00049,task_only,Objects\238a.jpg,Target,Lure,Pre,3.3666859999939334
00049,task_only,Objects\141a.jpg,Target,Lure,Pre,3.309399999998277
00049,task_only,Objects\053a.jpg,Target,Target,Mid,3.295232099975692
00049,task_only,Objects\369a.jpg,Target,Lure,Pre,3.364120099984575
00049,task_only,Foils\065a.jpg,Foil,Foil,,
00049,task_only,Objects\010b.jpg,Lure,Lure,,
00049,task_only,Objects\347a.jpg,Target,Target,Mid,4.259721499984153
00049,task_only,Objects\360a.jpg,Target,Lure,Pre,3.408118099992862
00049,task_only,Objects\078b.jpg,Lure,Foil,,
00049,task_only,Objects\134a.jpg,Target,Target,Mid,3.3367824999731965
00049,task_only,Objects\286a.jpg,Target,Target,Mid,3.3610587999864947
00049,task_only,Objects\216b.jpg,Lure,Lure,,
00049,task_only,Objects\130b.jpg,Lure,Lure,,
00049,task_only,Objects\125a.jpg,Target,Target,Mid,3.2755507999972906
00049,task_only,Objects\198b.jpg,Lure,Lure,,
00049,task_only,Objects\066a.jpg,Target,Target,Mid,3.265717800008133
00049,task_only,Objects\133b.jpg,Lure,Lure,,
00049,task_only,Objects\314b.jpg,Lure,Lure,,
00049,task_only,Objects\127a.jpg,Target,Target,Mid,1.922918900003424
00049,task_only,Objects\092a.jpg,Target,Target,Mid,3.474693299998762
00049,task_only,Objects\201b.jpg,Lure,Target,,
00049,task_only,Objects\038a.jpg,Target,Lure,Pre,3.275261800008593
00049,task_only,Objects\151b.jpg,Lure,Lure,,
00049,task_only,Objects\260b.jpg,Lure,Foil,,
00049,task_only,Objects\242a.jpg,Target,Foil,Mid,3.4921908999967854
00049,task_only,Objects\153b.jpg,Lure,Lure,,
00049,task_only,Objects\094a.jpg,Target,Target,Mid,2.736506500019459
00049,task_only,Foils\009a.jpg,Foil,Foil,,
00049,task_only,Objects\221b.jpg,Lure,Lure,,
00049,task_only,Foils\057a.jpg,Foil,Lure,,
00049,task_only,Foils\026a.jpg,Foil,Foil,,
00049,task_only,Objects\272a.jpg,Target,Target,Mid,1.6913566000002902
00049,task_only,Objects\050a.jpg,Target,Lure,Mid,3.456969699996989
00049,task_only,Objects\017a.jpg,Target,Foil,Mid,3.159902299987152
00049,task_only,Foils\018a.jpg,Foil,Foil,,
00049,task_only,Objects\059b.jpg,Lure,Foil,,
00049,task_only,Objects\344a.jpg,Target,Target,Mid,3.470351100026164
00049,task_only,Objects\233b.jpg,Lure,Foil,,
00049,task_only,Objects\205a.jpg,Target,Target,Pre,3.2504426000232343
00049,task_only,Objects\303a.jpg,Target,Target,Mid,1.6723306000058074
00049,task_only,Objects\046b.jpg,Lure,Target,,
